"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-04","Apr-1981","PC","Percentage","0","Units",,,-0.744523367836571,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-05","May-1981","PC","Percentage","0","Units",,,-4.54318053050924,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-06","Jun-1981","PC","Percentage","0","Units",,,-3.37451207769459,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-07","Jul-1981","PC","Percentage","0","Units",,,-1.99681564774107,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-08","Aug-1981","PC","Percentage","0","Units",,,-0.933479656911036,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-09","Sep-1981","PC","Percentage","0","Units",,,1.36616154031583,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-10","Oct-1981","PC","Percentage","0","Units",,,3.98878679045778,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-11","Nov-1981","PC","Percentage","0","Units",,,2.41944127250682,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1981-12","Dec-1981","PC","Percentage","0","Units",,,0.112803143631085,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-01","Jan-1982","PC","Percentage","0","Units",,,-3.22920217036399,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-02","Feb-1982","PC","Percentage","0","Units",,,0.354891988800428,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-03","Mar-1982","PC","Percentage","0","Units",,,0.0166781144590414,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-04","Apr-1982","PC","Percentage","0","Units",,,0.133878021792416,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-05","May-1982","PC","Percentage","0","Units",,,-0.120302672484536,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-06","Jun-1982","PC","Percentage","0","Units",,,-2.96456772804929,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-07","Jul-1982","PC","Percentage","0","Units",,,0.284888736050651,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-08","Aug-1982","PC","Percentage","0","Units",,,-0.523660708412835,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-09","Sep-1982","PC","Percentage","0","Units",,,1.3931041571138,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-10","Oct-1982","PC","Percentage","0","Units",,,-1.98734818918011,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-11","Nov-1982","PC","Percentage","0","Units",,,-1.26553475423633,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1982-12","Dec-1982","PC","Percentage","0","Units",,,-1.76767713774778,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-01","Jan-1983","PC","Percentage","0","Units",,,-2.57404110514282,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-02","Feb-1983","PC","Percentage","0","Units",,,-1.06664156254037,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-03","Mar-1983","PC","Percentage","0","Units",,,2.63525641879107,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-04","Apr-1983","PC","Percentage","0","Units",,,-2.52323128133487,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-05","May-1983","PC","Percentage","0","Units",,,2.5798748418761,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-06","Jun-1983","PC","Percentage","0","Units",,,1.81039288863334,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-07","Jul-1983","PC","Percentage","0","Units",,,-1.07124736877546,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-08","Aug-1983","PC","Percentage","0","Units",,,2.49311295081513,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-09","Sep-1983","PC","Percentage","0","Units",,,0.194360632969329,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-10","Oct-1983","PC","Percentage","0","Units",,,-1.15300913965779,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-11","Nov-1983","PC","Percentage","0","Units",,,-0.501009726383158,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1983-12","Dec-1983","PC","Percentage","0","Units",,,1.47538627544323,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-01","Jan-1984","PC","Percentage","0","Units",,,-3.57826817771055,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-02","Feb-1984","PC","Percentage","0","Units",,,8.97205168077434,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-03","Mar-1984","PC","Percentage","0","Units",,,-1.19840490477504,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-04","Apr-1984","PC","Percentage","0","Units",,,-4.21869532943172,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-05","May-1984","PC","Percentage","0","Units",,,0.20774839460097,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-06","Jun-1984","PC","Percentage","0","Units",,,2.7630029487448,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-07","Jul-1984","PC","Percentage","0","Units",,,-5.05983571644882,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-08","Aug-1984","PC","Percentage","0","Units",,,5.89110845538246,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-09","Sep-1984","PC","Percentage","0","Units",,,-6.80388105901272,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-10","Oct-1984","PC","Percentage","0","Units",,,1.8485822263042,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-11","Nov-1984","PC","Percentage","0","Units",,,2.74136774847908,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1984-12","Dec-1984","PC","Percentage","0","Units",,,-3.71363971610308,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-01","Jan-1985","PC","Percentage","0","Units",,,-2.53125118336486,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-02","Feb-1985","PC","Percentage","0","Units",,,-1.9515074306741,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-03","Mar-1985","PC","Percentage","0","Units",,,5.05342746312864,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-04","Apr-1985","PC","Percentage","0","Units",,,10.4198149453718,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-05","May-1985","PC","Percentage","0","Units",,,-0.179631808414199,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-06","Jun-1985","PC","Percentage","0","Units",,,-0.837286672214224,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-07","Jul-1985","PC","Percentage","0","Units",,,7.09271387251343,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-08","Aug-1985","PC","Percentage","0","Units",,,-1.88547610247632,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-09","Sep-1985","PC","Percentage","0","Units",,,-2.77959116159508,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-10","Oct-1985","PC","Percentage","0","Units",,,5.95497945278077,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-11","Nov-1985","PC","Percentage","0","Units",,,-0.00428779572838719,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1985-12","Dec-1985","PC","Percentage","0","Units",,,2.47864710556661,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-01","Jan-1986","PC","Percentage","0","Units",,,-3.95409320927657,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-02","Feb-1986","PC","Percentage","0","Units",,,-1.63808074577172,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-03","Mar-1986","PC","Percentage","0","Units",,,-3.84739006945239,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-04","Apr-1986","PC","Percentage","0","Units",,,8.9691056568467,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-05","May-1986","PC","Percentage","0","Units",,,-0.127483805802895,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-06","Jun-1986","PC","Percentage","0","Units",,,-0.494388060215679,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-07","Jul-1986","PC","Percentage","0","Units",,,-0.686980633695454,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-08","Aug-1986","PC","Percentage","0","Units",,,-6.03545855620674,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-09","Sep-1986","PC","Percentage","0","Units",,,3.41101680743003,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-10","Oct-1986","PC","Percentage","0","Units",,,1.43031998832739,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-11","Nov-1986","PC","Percentage","0","Units",,,0.922305782238029,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1986-12","Dec-1986","PC","Percentage","0","Units",,,2.22613009525521,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-01","Jan-1987","PC","Percentage","0","Units",,,2.8576137634415,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-02","Feb-1987","PC","Percentage","0","Units",,,9.06822751459644,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-03","Mar-1987","PC","Percentage","0","Units",,,2.0980827479018,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-04","Apr-1987","PC","Percentage","0","Units",,,1.22206360423593,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-05","May-1987","PC","Percentage","0","Units",,,-1.33261250322766,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-06","Jun-1987","PC","Percentage","0","Units",,,-0.291703208516942,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-07","Jul-1987","PC","Percentage","0","Units",,,2.90405507705582,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-08","Aug-1987","PC","Percentage","0","Units",,,-1.01524313491242,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-09","Sep-1987","PC","Percentage","0","Units",,,3.62727836617559,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-10","Oct-1987","PC","Percentage","0","Units",,,3.46508751724427,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-11","Nov-1987","PC","Percentage","0","Units",,,6.4378097005812,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1987-12","Dec-1987","PC","Percentage","0","Units",,,2.01077344080555,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-01","Jan-1988","PC","Percentage","0","Units",,,-8.67399499531228,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-02","Feb-1988","PC","Percentage","0","Units",,,1.36356570357504,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-03","Mar-1988","PC","Percentage","0","Units",,,7.58824678302034,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-04","Apr-1988","PC","Percentage","0","Units",,,3.23574289665225,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-05","May-1988","PC","Percentage","0","Units",,,-1.51605631818807,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-06","Jun-1988","PC","Percentage","0","Units",,,-2.03291909966888,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-07","Jul-1988","PC","Percentage","0","Units",,,-4.22626483085336,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-08","Aug-1988","PC","Percentage","0","Units",,,1.36189259473273,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-09","Sep-1988","PC","Percentage","0","Units",,,1.23300624401256,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-10","Oct-1988","PC","Percentage","0","Units",,,-1.89734223644734,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-11","Nov-1988","PC","Percentage","0","Units",,,6.23699412730259,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1988-12","Dec-1988","PC","Percentage","0","Units",,,3.91696348011675,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-01","Jan-1989","PC","Percentage","0","Units",,,-0.780644219629464,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-02","Feb-1989","PC","Percentage","0","Units",,,-2.37615628454306,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-03","Mar-1989","PC","Percentage","0","Units",,,1.40836137956754,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-04","Apr-1989","PC","Percentage","0","Units",,,-2.55509219367346,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-05","May-1989","PC","Percentage","0","Units",,,-0.300626090988226,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-06","Jun-1989","PC","Percentage","0","Units",,,-3.27834900736677,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-07","Jul-1989","PC","Percentage","0","Units",,,5.68969593743817,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-08","Aug-1989","PC","Percentage","0","Units",,,-4.54643513402307,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-09","Sep-1989","PC","Percentage","0","Units",,,4.31865831944424,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-10","Oct-1989","PC","Percentage","0","Units",,,2.74852049189389,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-11","Nov-1989","PC","Percentage","0","Units",,,1.49879201665045,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1989-12","Dec-1989","PC","Percentage","0","Units",,,4.65079392927194,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-01","Jan-1990","PC","Percentage","0","Units",,,1.30366484429608,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-02","Feb-1990","PC","Percentage","0","Units",,,1.80692259630274,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-03","Mar-1990","PC","Percentage","0","Units",,,-3.9828560467948,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-04","Apr-1990","PC","Percentage","0","Units",,,3.2593713260425,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-05","May-1990","PC","Percentage","0","Units",,,4.07926989711254,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-06","Jun-1990","PC","Percentage","0","Units",,,-0.474683275693519,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-07","Jul-1990","PC","Percentage","0","Units",,,3.30862727737381,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-08","Aug-1990","PC","Percentage","0","Units",,,6.21749526592917,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-09","Sep-1990","PC","Percentage","0","Units",,,1.48566340708319,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-10","Oct-1990","PC","Percentage","0","Units",,,4.90019337794035,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-11","Nov-1990","PC","Percentage","0","Units",,,2.8273136246328,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1990-12","Dec-1990","PC","Percentage","0","Units",,,-5.67494005656895,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-01","Jan-1991","PC","Percentage","0","Units",,,-1.44347613005778,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-02","Feb-1991","PC","Percentage","0","Units",,,-0.295912822969428,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-03","Mar-1991","PC","Percentage","0","Units",,,-5.87056955515596,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-04","Apr-1991","PC","Percentage","0","Units",,,-0.905595129113959,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-05","May-1991","PC","Percentage","0","Units",,,-2.44709263403807,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-06","Jun-1991","PC","Percentage","0","Units",,,-3.04334125804963,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-07","Jul-1991","PC","Percentage","0","Units",,,2.03268120120432,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-08","Aug-1991","PC","Percentage","0","Units",,,1.95930401239282,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-09","Sep-1991","PC","Percentage","0","Units",,,-1.05426766547784,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-10","Oct-1991","PC","Percentage","0","Units",,,1.84927746076788,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-11","Nov-1991","PC","Percentage","0","Units",,,4.1555006417935,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1991-12","Dec-1991","PC","Percentage","0","Units",,,6.50961910714333,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-01","Jan-1992","PC","Percentage","0","Units",,,-8.6424807475177,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-02","Feb-1992","PC","Percentage","0","Units",,,1.03156530966459,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-03","Mar-1992","PC","Percentage","0","Units",,,-2.0399920711113,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-04","Apr-1992","PC","Percentage","0","Units",,,4.90621938641265,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-05","May-1992","PC","Percentage","0","Units",,,5.08498524017764,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-06","Jun-1992","PC","Percentage","0","Units",,,-0.852853502638635,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-07","Jul-1992","PC","Percentage","0","Units",,,3.80270198112767,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-08","Aug-1992","PC","Percentage","0","Units",,,-3.84901729079099,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-09","Sep-1992","PC","Percentage","0","Units",,,0.282814563970411,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-10","Oct-1992","PC","Percentage","0","Units",,,-7.14448401582284,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-11","Nov-1992","PC","Percentage","0","Units",,,-4.85324333797267,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1992-12","Dec-1992","PC","Percentage","0","Units",,,2.86936410653237,"B","Break"
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-01","Jan-1993","PC","Percentage","0","Units",,,-0.902134202550106,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-02","Feb-1993","PC","Percentage","0","Units",,,-5.66551561548475,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-03","Mar-1993","PC","Percentage","0","Units",,,1.66273823930727,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-04","Apr-1993","PC","Percentage","0","Units",,,4.26909049142284,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-05","May-1993","PC","Percentage","0","Units",,,1.4208161376603,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-06","Jun-1993","PC","Percentage","0","Units",,,-2.1149120956213,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-07","Jul-1993","PC","Percentage","0","Units",,,-1.12959819332781,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-08","Aug-1993","PC","Percentage","0","Units",,,2.15241018943421,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-09","Sep-1993","PC","Percentage","0","Units",,,3.53652908457301,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-10","Oct-1993","PC","Percentage","0","Units",,,-0.530789583555202,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-11","Nov-1993","PC","Percentage","0","Units",,,-3.80900446922107,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1993-12","Dec-1993","PC","Percentage","0","Units",,,2.67735639077076,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1994-01","Jan-1994","PC","Percentage","0","Units",,,4.40748954922531,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1994-02","Feb-1994","PC","Percentage","0","Units",,,-1.05414311085111,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1994-03","Mar-1994","PC","Percentage","0","Units",,,2.41556513524506,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1994-04","Apr-1994","PC","Percentage","0","Units",,,0.852657231252947,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1994-05","May-1994","PC","Percentage","0","Units",,,0.606189951016965,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1994-06","Jun-1994","PC","Percentage","0","Units",,,4.4938567175347,,
"XTEXVA01","Exports in goods, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1994-07","Jul-1994","PC","Percentage","0","Units",,,1.96825382080421,,
