"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1987-11","Nov-1987","PC","Percentage","0","Units",,,9.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1987-12","Dec-1987","PC","Percentage","0","Units",,,8.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-01","Jan-1988","PC","Percentage","0","Units",,,8.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-02","Feb-1988","PC","Percentage","0","Units",,,8.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-03","Mar-1988","PC","Percentage","0","Units",,,8.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-04","Apr-1988","PC","Percentage","0","Units",,,8.04,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-05","May-1988","PC","Percentage","0","Units",,,7.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-06","Jun-1988","PC","Percentage","0","Units",,,6.88,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-07","Jul-1988","PC","Percentage","0","Units",,,9.21,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-08","Aug-1988","PC","Percentage","0","Units",,,10.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-09","Sep-1988","PC","Percentage","0","Units",,,10.6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-10","Oct-1988","PC","Percentage","0","Units",,,11.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-11","Nov-1988","PC","Percentage","0","Units",,,11.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1988-12","Dec-1988","PC","Percentage","0","Units",,,12.57,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-01","Jan-1989","PC","Percentage","0","Units",,,12.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-02","Feb-1989","PC","Percentage","0","Units",,,12.51,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-03","Mar-1989","PC","Percentage","0","Units",,,12.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-04","Apr-1989","PC","Percentage","0","Units",,,11.32,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-05","May-1989","PC","Percentage","0","Units",,,12.48,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-06","Jun-1989","PC","Percentage","0","Units",,,13.01,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-07","Jul-1989","PC","Percentage","0","Units",,,13.88,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-08","Aug-1989","PC","Percentage","0","Units",,,13.85,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-09","Sep-1989","PC","Percentage","0","Units",,,13.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-10","Oct-1989","PC","Percentage","0","Units",,,14.78,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-11","Nov-1989","PC","Percentage","0","Units",,,14.86,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1989-12","Dec-1989","PC","Percentage","0","Units",,,14.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-01","Jan-1990","PC","Percentage","0","Units",,,14.91,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-02","Feb-1990","PC","Percentage","0","Units",,,14.86,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-03","Mar-1990","PC","Percentage","0","Units",,,14.82,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-04","Apr-1990","PC","Percentage","0","Units",,,14.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-05","May-1990","PC","Percentage","0","Units",,,14.93,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-06","Jun-1990","PC","Percentage","0","Units",,,14.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-07","Jul-1990","PC","Percentage","0","Units",,,14.91,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-08","Aug-1990","PC","Percentage","0","Units",,,14.93,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-09","Sep-1990","PC","Percentage","0","Units",,,14.87,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-10","Oct-1990","PC","Percentage","0","Units",,,14.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-11","Nov-1990","PC","Percentage","0","Units",,,14.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1990-12","Dec-1990","PC","Percentage","0","Units",,,14.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-01","Jan-1991","PC","Percentage","0","Units",,,14.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-02","Feb-1991","PC","Percentage","0","Units",,,14,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-03","Mar-1991","PC","Percentage","0","Units",,,13.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-04","Apr-1991","PC","Percentage","0","Units",,,12.04,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-05","May-1991","PC","Percentage","0","Units",,,12.18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-06","Jun-1991","PC","Percentage","0","Units",,,11.63,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-07","Jul-1991","PC","Percentage","0","Units",,,11.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-08","Aug-1991","PC","Percentage","0","Units",,,10.96,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-09","Sep-1991","PC","Percentage","0","Units",,,10.66,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-10","Oct-1991","PC","Percentage","0","Units",,,10.56,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-11","Nov-1991","PC","Percentage","0","Units",,,10.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1991-12","Dec-1991","PC","Percentage","0","Units",,,10.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-01","Jan-1992","PC","Percentage","0","Units",,,10.61,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-02","Feb-1992","PC","Percentage","0","Units",,,10.62,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-03","Mar-1992","PC","Percentage","0","Units",,,10.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-04","Apr-1992","PC","Percentage","0","Units",,,10.2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-05","May-1992","PC","Percentage","0","Units",,,9.91,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-06","Jun-1992","PC","Percentage","0","Units",,,9.93,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-07","Jul-1992","PC","Percentage","0","Units",,,9.98,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-08","Aug-1992","PC","Percentage","0","Units",,,9.68,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-09","Sep-1992","PC","Percentage","0","Units",,,9.94,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-10","Oct-1992","PC","Percentage","0","Units",,,9.65,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-11","Nov-1992","PC","Percentage","0","Units",,,7.61,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1992-12","Dec-1992","PC","Percentage","0","Units",,,6.82,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-01","Jan-1993","PC","Percentage","0","Units",,,6.92,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-02","Feb-1993","PC","Percentage","0","Units",,,5.88,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-03","Mar-1993","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-04","Apr-1993","PC","Percentage","0","Units",,,5.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-05","May-1993","PC","Percentage","0","Units",,,5.64,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-06","Jun-1993","PC","Percentage","0","Units",,,5.79,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-07","Jul-1993","PC","Percentage","0","Units",,,6.02,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-08","Aug-1993","PC","Percentage","0","Units",,,5.76,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-09","Sep-1993","PC","Percentage","0","Units",,,6.1,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-10","Oct-1993","PC","Percentage","0","Units",,,5.71,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-11","Nov-1993","PC","Percentage","0","Units",,,5.71,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1993-12","Dec-1993","PC","Percentage","0","Units",,,5.88,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-01","Jan-1994","PC","Percentage","0","Units",,,5.47,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-02","Feb-1994","PC","Percentage","0","Units",,,5.07,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-03","Mar-1994","PC","Percentage","0","Units",,,5.24,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-04","Apr-1994","PC","Percentage","0","Units",,,4.84,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-05","May-1994","PC","Percentage","0","Units",,,4.8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-06","Jun-1994","PC","Percentage","0","Units",,,4.77,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-07","Jul-1994","PC","Percentage","0","Units",,,4.97,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-08","Aug-1994","PC","Percentage","0","Units",,,4.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-09","Sep-1994","PC","Percentage","0","Units",,,4.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-10","Oct-1994","PC","Percentage","0","Units",,,5.38,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-11","Nov-1994","PC","Percentage","0","Units",,,5.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1994-12","Dec-1994","PC","Percentage","0","Units",,,5.44,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1995-01","Jan-1995","PC","Percentage","0","Units",,,5.82,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1995-02","Feb-1995","PC","Percentage","0","Units",,,6.12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1995-03","Mar-1995","PC","Percentage","0","Units",,,5.83,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1995-04","Apr-1995","PC","Percentage","0","Units",,,5.69,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","GBR","United Kingdom","M","Monthly","1995-05","May-1995","PC","Percentage","0","Units",,,5.88,,
