"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1990-Q3","Q3-1990","GBP","Pound Sterling","0","Units",,,113864000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1990-Q4","Q4-1990","GBP","Pound Sterling","0","Units",,,116012000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1991-Q1","Q1-1991","GBP","Pound Sterling","0","Units",,,117748000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1991-Q2","Q2-1991","GBP","Pound Sterling","0","Units",,,121796000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1991-Q3","Q3-1991","GBP","Pound Sterling","0","Units",,,125368000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1991-Q4","Q4-1991","GBP","Pound Sterling","0","Units",,,127104000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1992-Q1","Q1-1992","GBP","Pound Sterling","0","Units",,,129384000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1992-Q2","Q2-1992","GBP","Pound Sterling","0","Units",,,130876000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1992-Q3","Q3-1992","GBP","Pound Sterling","0","Units",,,132920000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1992-Q4","Q4-1992","GBP","Pound Sterling","0","Units",,,134208000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1993-Q1","Q1-1993","GBP","Pound Sterling","0","Units",,,135596000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1993-Q2","Q2-1993","GBP","Pound Sterling","0","Units",,,132572000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1993-Q3","Q3-1993","GBP","Pound Sterling","0","Units",,,134684000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1993-Q4","Q4-1993","GBP","Pound Sterling","0","Units",,,136092000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1994-Q1","Q1-1994","GBP","Pound Sterling","0","Units",,,138784000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1994-Q2","Q2-1994","GBP","Pound Sterling","0","Units",,,137824000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1994-Q3","Q3-1994","GBP","Pound Sterling","0","Units",,,141220000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1994-Q4","Q4-1994","GBP","Pound Sterling","0","Units",,,142684000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1995-Q1","Q1-1995","GBP","Pound Sterling","0","Units",,,143568000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1995-Q2","Q2-1995","GBP","Pound Sterling","0","Units",,,145108000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1995-Q3","Q3-1995","GBP","Pound Sterling","0","Units",,,145504000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1995-Q4","Q4-1995","GBP","Pound Sterling","0","Units",,,147580000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1996-Q1","Q1-1996","GBP","Pound Sterling","0","Units",,,152452000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1996-Q2","Q2-1996","GBP","Pound Sterling","0","Units",,,150200000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1996-Q3","Q3-1996","GBP","Pound Sterling","0","Units",,,150836000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1996-Q4","Q4-1996","GBP","Pound Sterling","0","Units",,,151828000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1997-Q1","Q1-1997","GBP","Pound Sterling","0","Units",,,153896000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1997-Q2","Q2-1997","GBP","Pound Sterling","0","Units",,,150136000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1997-Q3","Q3-1997","GBP","Pound Sterling","0","Units",,,152448000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1997-Q4","Q4-1997","GBP","Pound Sterling","0","Units",,,156744000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1998-Q1","Q1-1998","GBP","Pound Sterling","0","Units",,,159040000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1998-Q2","Q2-1998","GBP","Pound Sterling","0","Units",,,158428000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1998-Q3","Q3-1998","GBP","Pound Sterling","0","Units",,,161712000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1998-Q4","Q4-1998","GBP","Pound Sterling","0","Units",,,163360000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1999-Q1","Q1-1999","GBP","Pound Sterling","0","Units",,,167876000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1999-Q2","Q2-1999","GBP","Pound Sterling","0","Units",,,171032000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1999-Q3","Q3-1999","GBP","Pound Sterling","0","Units",,,174332000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","1999-Q4","Q4-1999","GBP","Pound Sterling","0","Units",,,175612000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2000-Q1","Q1-2000","GBP","Pound Sterling","0","Units",,,176004000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2000-Q2","Q2-2000","GBP","Pound Sterling","0","Units",,,182632000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2000-Q3","Q3-2000","GBP","Pound Sterling","0","Units",,,187320000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2000-Q4","Q4-2000","GBP","Pound Sterling","0","Units",,,188868000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2001-Q1","Q1-2001","GBP","Pound Sterling","0","Units",,,192652000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2001-Q2","Q2-2001","GBP","Pound Sterling","0","Units",,,194348000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2001-Q3","Q3-2001","GBP","Pound Sterling","0","Units",,,200208000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2001-Q4","Q4-2001","GBP","Pound Sterling","0","Units",,,206388000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2002-Q1","Q1-2002","GBP","Pound Sterling","0","Units",,,208604000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2002-Q2","Q2-2002","GBP","Pound Sterling","0","Units",,,217632000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2002-Q3","Q3-2002","GBP","Pound Sterling","0","Units",,,219392000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2002-Q4","Q4-2002","GBP","Pound Sterling","0","Units",,,220792000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2003-Q1","Q1-2003","GBP","Pound Sterling","0","Units",,,227328000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2003-Q2","Q2-2003","GBP","Pound Sterling","0","Units",,,238844000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2003-Q3","Q3-2003","GBP","Pound Sterling","0","Units",,,240076000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2003-Q4","Q4-2003","GBP","Pound Sterling","0","Units",,,244460000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2004-Q1","Q1-2004","GBP","Pound Sterling","0","Units",,,245040000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2004-Q2","Q2-2004","GBP","Pound Sterling","0","Units",,,258196000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2004-Q3","Q3-2004","GBP","Pound Sterling","0","Units",,,261260000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2004-Q4","Q4-2004","GBP","Pound Sterling","0","Units",,,265316000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2005-Q1","Q1-2005","GBP","Pound Sterling","0","Units",,,264900000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2005-Q2","Q2-2005","GBP","Pound Sterling","0","Units",,,276712000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2005-Q3","Q3-2005","GBP","Pound Sterling","0","Units",,,277976000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2005-Q4","Q4-2005","GBP","Pound Sterling","0","Units",,,280912000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2006-Q1","Q1-2006","GBP","Pound Sterling","0","Units",,,288112000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2006-Q2","Q2-2006","GBP","Pound Sterling","0","Units",,,291272000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2006-Q3","Q3-2006","GBP","Pound Sterling","0","Units",,,293948000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2006-Q4","Q4-2006","GBP","Pound Sterling","0","Units",,,296436000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2007-Q1","Q1-2007","GBP","Pound Sterling","0","Units",,,298188000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2007-Q2","Q2-2007","GBP","Pound Sterling","0","Units",,,304624000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2007-Q3","Q3-2007","GBP","Pound Sterling","0","Units",,,309492000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2007-Q4","Q4-2007","GBP","Pound Sterling","0","Units",,,306668000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2008-Q1","Q1-2008","GBP","Pound Sterling","0","Units",,,320452000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2008-Q2","Q2-2008","GBP","Pound Sterling","0","Units",,,321564000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2008-Q3","Q3-2008","GBP","Pound Sterling","0","Units",,,325264000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2008-Q4","Q4-2008","GBP","Pound Sterling","0","Units",,,334168000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2009-Q1","Q1-2009","GBP","Pound Sterling","0","Units",,,337448000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2009-Q2","Q2-2009","GBP","Pound Sterling","0","Units",,,337864000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2009-Q3","Q3-2009","GBP","Pound Sterling","0","Units",,,345292000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2009-Q4","Q4-2009","GBP","Pound Sterling","0","Units",,,344480000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2010-Q1","Q1-2010","GBP","Pound Sterling","0","Units",,,348432000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2010-Q2","Q2-2010","GBP","Pound Sterling","0","Units",,,345644000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2010-Q3","Q3-2010","GBP","Pound Sterling","0","Units",,,344540000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2010-Q4","Q4-2010","GBP","Pound Sterling","0","Units",,,350320000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2011-Q1","Q1-2011","GBP","Pound Sterling","0","Units",,,358704000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2011-Q2","Q2-2011","GBP","Pound Sterling","0","Units",,,341752000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2011-Q3","Q3-2011","GBP","Pound Sterling","0","Units",,,344456000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2011-Q4","Q4-2011","GBP","Pound Sterling","0","Units",,,349288000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2012-Q1","Q1-2012","GBP","Pound Sterling","0","Units",,,363724000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2012-Q2","Q2-2012","GBP","Pound Sterling","0","Units",,,348636000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2012-Q3","Q3-2012","GBP","Pound Sterling","0","Units",,,352504000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2012-Q4","Q4-2012","GBP","Pound Sterling","0","Units",,,360220000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2013-Q1","Q1-2013","GBP","Pound Sterling","0","Units",,,357716000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2013-Q2","Q2-2013","GBP","Pound Sterling","0","Units",,,356356000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2013-Q3","Q3-2013","GBP","Pound Sterling","0","Units",,,354168000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2013-Q4","Q4-2013","GBP","Pound Sterling","0","Units",,,367224000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2014-Q1","Q1-2014","GBP","Pound Sterling","0","Units",,,371952000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2014-Q2","Q2-2014","GBP","Pound Sterling","0","Units",,,363396000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2014-Q3","Q3-2014","GBP","Pound Sterling","0","Units",,,373124000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2014-Q4","Q4-2014","GBP","Pound Sterling","0","Units",,,372872000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2015-Q1","Q1-2015","GBP","Pound Sterling","0","Units",,,374632000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2015-Q2","Q2-2015","GBP","Pound Sterling","0","Units",,,370816000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2015-Q3","Q3-2015","GBP","Pound Sterling","0","Units",,,377732000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2015-Q4","Q4-2015","GBP","Pound Sterling","0","Units",,,375648000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2016-Q1","Q1-2016","GBP","Pound Sterling","0","Units",,,381492000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2016-Q2","Q2-2016","GBP","Pound Sterling","0","Units",,,380164000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2016-Q3","Q3-2016","GBP","Pound Sterling","0","Units",,,382980000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2016-Q4","Q4-2016","GBP","Pound Sterling","0","Units",,,385628000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2017-Q1","Q1-2017","GBP","Pound Sterling","0","Units",,,388204000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2017-Q2","Q2-2017","GBP","Pound Sterling","0","Units",,,384420000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2017-Q3","Q3-2017","GBP","Pound Sterling","0","Units",,,387192000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2017-Q4","Q4-2017","GBP","Pound Sterling","0","Units",,,392224000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2018-Q1","Q1-2018","GBP","Pound Sterling","0","Units",,,394328000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2018-Q2","Q2-2018","GBP","Pound Sterling","0","Units",,,395348000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2018-Q3","Q3-2018","GBP","Pound Sterling","0","Units",,,398912000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2018-Q4","Q4-2018","GBP","Pound Sterling","0","Units",,,404844000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2019-Q1","Q1-2019","GBP","Pound Sterling","0","Units",,,411560000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2019-Q2","Q2-2019","GBP","Pound Sterling","0","Units",,,423004000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2019-Q3","Q3-2019","GBP","Pound Sterling","0","Units",,,430188000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2019-Q4","Q4-2019","GBP","Pound Sterling","0","Units",,,437564000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2020-Q1","Q1-2020","GBP","Pound Sterling","0","Units",,,435580000000,,
"GBR","United Kingdom","CGAA","General government final consumption expenditure, nominal value, appropriation account","Q","Quarterly","2020-Q2","Q2-2020","GBP","Pound Sterling","0","Units",,,485180000000,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1979-Q1","Q1-1979","USD","US Dollar","0","Units",,,-5022201626.96377,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1979-Q2","Q2-1979","USD","US Dollar","0","Units",,,-823818877.07966,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1979-Q3","Q3-1979","USD","US Dollar","0","Units",,,1784876062.8526,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1979-Q4","Q4-1979","USD","US Dollar","0","Units",,,-2572948423.04178,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1980-Q1","Q1-1980","USD","US Dollar","0","Units",,,-1910436323.50728,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1980-Q2","Q2-1980","USD","US Dollar","0","Units",,,-3433357529.77546,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1980-Q3","Q3-1980","USD","US Dollar","0","Units",,,8650125986.09186,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1980-Q4","Q4-1980","USD","US Dollar","0","Units",,,15699021548.6665,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1981-Q1","Q1-1981","USD","US Dollar","0","Units",,,26062963662.1988,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1981-Q2","Q2-1981","USD","US Dollar","0","Units",,,13027676039.6019,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1981-Q3","Q3-1981","USD","US Dollar","0","Units",,,58756504.0541888,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1981-Q4","Q4-1981","USD","US Dollar","0","Units",,,5270867428.00111,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1982-Q1","Q1-1982","USD","US Dollar","0","Units",,,7846710917.94834,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1982-Q2","Q2-1982","USD","US Dollar","0","Units",,,-56949285.5926768,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1982-Q3","Q3-1982","USD","US Dollar","0","Units",,,1938583387.39115,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1982-Q4","Q4-1982","USD","US Dollar","0","Units",,,7895431278.71944,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1983-Q1","Q1-1983","USD","US Dollar","0","Units",,,7395510675.56277,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1983-Q2","Q2-1983","USD","US Dollar","0","Units",,,-2499401639.57936,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1983-Q3","Q3-1983","USD","US Dollar","0","Units",,,4933747605.56781,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1983-Q4","Q4-1983","USD","US Dollar","0","Units",,,-41140341.3374966,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1984-Q1","Q1-1984","USD","US Dollar","0","Units",,,5428931775.96794,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1984-Q2","Q2-1984","USD","US Dollar","0","Units",,,-5815107372.66218,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1984-Q3","Q3-1984","USD","US Dollar","0","Units",,,-4446807421.98065,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1984-Q4","Q4-1984","USD","US Dollar","0","Units",,,252937251.795337,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1985-Q1","Q1-1985","USD","US Dollar","0","Units",,,-4527954325.98607,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1985-Q2","Q2-1985","USD","US Dollar","0","Units",,,2632940383.19441,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1985-Q3","Q3-1985","USD","US Dollar","0","Units",,,1957555693.74377,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1985-Q4","Q4-1985","USD","US Dollar","0","Units",,,281508137.524176,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1986-Q1","Q1-1986","USD","US Dollar","0","Units",,,3006888250.84389,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1986-Q2","Q2-1986","USD","US Dollar","0","Units",,,-5024385994.6604,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1986-Q3","Q3-1986","USD","US Dollar","0","Units",,,-10281692223.8702,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1986-Q4","Q4-1986","USD","US Dollar","0","Units",,,-6103087865.47394,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1987-Q1","Q1-1987","USD","US Dollar","0","Units",,,925035416.573189,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1987-Q2","Q2-1987","USD","US Dollar","0","Units",,,-9603495962.31915,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1987-Q3","Q3-1987","USD","US Dollar","0","Units",,,-11764617190.3315,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1987-Q4","Q4-1987","USD","US Dollar","0","Units",,,-22950218000.1807,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1988-Q1","Q1-1988","USD","US Dollar","0","Units",,,-26798767266.6175,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1988-Q2","Q2-1988","USD","US Dollar","0","Units",,,-28423598603.5135,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1988-Q3","Q3-1988","USD","US Dollar","0","Units",,,-26928496942.1289,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1988-Q4","Q4-1988","USD","US Dollar","0","Units",,,-46366349501.0011,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1989-Q1","Q1-1989","USD","US Dollar","0","Units",,,-37662920198.8258,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1989-Q2","Q2-1989","USD","US Dollar","0","Units",,,-39110105223.1704,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1989-Q3","Q3-1989","USD","US Dollar","0","Units",,,-42311623605.1217,,
"GBR","United Kingdom","CBD","Current account balance in USD","Q","Quarterly","1989-Q4","Q4-1989","USD","US Dollar","0","Units",,,-32631657922.7404,,
