Date,EMP,EMP_PART,EMP_TEMP,UNEMP_RATE,UNEMP_DURA_6mth,UNEMP_DURA_6.12mth,UNEMP_DURA_12mth.,UNEMP_DURA_24mth.,EMP_RATE,EMP_ACT,EMP_ACT_RATE,CLAIMS,CLAIMS_RATE,TOT_WEEK_HRS,AVG_WEEK_HRS,AVG_WEEK_HRS_FULL,AWE_ALL,AWE_CONS,AWE_MANU,AWE_PRIV,AWE_PUB,AWE_SERV,VAC_TOT,VAC_CONS,VAC_MANU,IOP_PROD,IOP_CAP_GOOD,IOP_DUR,IOP_ENER,IOP_GOOD,IOP_INT_GOOD,IOP_MACH,IOP_MANU,IOP_MINE,IOP_NON_DUR,IOP_PETRO,IOP_OIL_EXTRACT,IOS,IOS_45,IOS_46,IOS_47,IOS_G,IOS_EDUC,IOS_PNDS,RSI,CAR_REGIS,RETAIL_TRADE_INDEX,AVG_WEEK_RETAIL_SALE,AVG_WEEK_RETAIL_SALE_NON_FOOD,CPIH_ALL,CPI_ALL,CPI_EX_ENER,CPI_GOOD,CPI_DUR,CPI_NON_DUR,CPI_SERV,CPI_CLOTH,CPI_TRANS,RPI_ALL,RPI_GOOD,RPI_SERV,RPI_HOUSE,EXP_TOT,EXP_GOOD,IMP_ALL,IMP_GOOD,EXP_FUEL,IMP_FUEL,EXP_OIL,IMP_OIL,EXP_MACH,IMP_MACH,EXP_METAL,IMP_METAL,EXP_CRUDE_MAT,IMP_CRUDE_MAT,GBP_BROAD,GBP_CAN,GBP_EUR,GBP_JAP,GBP_US,OIL_PRICE,BANK_RATE,CONS_CREDIT_ex_student_loan,TOT_LENDING_APP,TOT_HOUSE_APP,MORT_FIXED_RATE_5YRS,MORT_FIXED_RATE_2YRS,M1,M2,M3,M4,LIBOR_3mth,BGS_5yrs_yld,BGS_10yrs_yld,BGS_20yrs_yld,FTSE_ALL,FTSE250,VIX,SP500,UK_focused_equity,EUR_UNC_INDEX,BCI,CCI,CLI,PPI_MANU,PPI_MACH,PPI_OIL,PPI_METAL,PPI_MOTOR,UK_GDP_4,,,,,
01/04/2018,0.000185231,-0.010235028,-0.007677581,0,-0.015710293,0.045879606,-0.016349138,-0.050772325,0,0.000429883,0,0.013482306,0.1,0.002812669,0.00313972,0.002706362,-0.011628038,-0.009788006,0,0,0.00192123,-0.012000144,0.007361996,0,-0.016807118,-0.001029336,-0.011142177,-0.036402487,0.004439519,-0.006237026,0.005299429,-0.013889112,-0.002022245,0.114002313,0.004273511,0.004246291,0.135781112,-0.003056548,0.002726035,-0.013706066,0.007074309,-0.001011634,-0.003094381,-0.002030458,0.012671764,-0.029973806,0.011572986,0.010859061,0.003142375,0.00158281,0.00207907,0.001451853,0.000446716,0.002482288,0.001768381,0.002114782,-0.001082136,0.004623791,0.001912371,0.003345602,0.000877547,0.003384501,-0.013755136,-0.020812021,-0.004295854,-0.008030073,0.248703151,-0.106351462,0.325308783,0.182448388,-0.073216385,-0.010931191,0.139761942,-0.049007579,0.071997612,-0.0084695,0.01306666,-0.008723489,0.013067496,0.023929236,0.008056223,0.088229973,0,0.005923948,0.002156134,0.003438962,-0.01,0.19,0.001191157,0.001429791,-0.001564339,0.00080582,0.134,0.0138,0.0028,0.0056,0.058235006,0.041499837,15.93,0.002715086,0.042259809,-25.39162,0.0228,0.0487,-0.08458,0.003707852,-0.00109745,0.040597089,-0.002342836,-0.001899336,#N/A,,,,,
01/05/2018,-0.000277859,-0.001520913,0.003206159,-0.2,-0.029668431,-0.055313638,-0.027856955,0,-0.1,-0.002151265,-0.2,0.015919709,0,0.001064808,0,0.002699057,0.003891055,0,-0.001746725,0.004192878,0.003831422,0.006018072,0.013357819,0.127833372,0.016807118,-0.002061856,-0.010323883,0.002922554,-0.017877571,0.019618595,0.006322466,-0.04104055,0.002022245,0.04391485,0.025264502,-0.014224991,0.039652772,0.004073325,0.004526943,0.030321194,0.018953186,0.021032323,0,0.002030458,0.019740901,0.026298189,0.019679558,0.024349514,0.02013649,0.002945622,0.002806678,0.001529866,0.002077535,0.002483322,0.001950811,0.004125905,-0.001336462,0.015400648,0.003648454,0.002319868,0.003746095,0.000777635,-0.007849942,-0.00609997,-0.01215453,-0.014318563,-0.050622124,0.04709341,-0.042752299,-0.195470403,0.004910686,-0.022693117,-0.041781534,0.074760075,-0.021225287,0.072631444,-0.018084088,-0.033711057,-0.00699487,-0.026996434,-0.045320369,0.065346553,0,0.005454887,0.058168683,0.026061887,0.05,0.02,0.0149678,0.009054687,0.014448718,0.006804032,-0.1148,-0.054,-0.0092,0.0161,0.022640817,0.027289905,15.43,0.021378191,-0.006087484,74.33151,0.2287,0.1256,-0.09793,0.007442542,-0.001359596,0.072167269,0.000781555,0.001899336,#N/A,,,,,
01/06/2018,0.000679075,-0.000117089,-0.020699316,0,-0.002512564,-0.01913934,0.005633818,-0.021053409,0,-0.000307702,0,0.001476015,0,0.001546791,0,0,0.005808342,0.008163311,0.003490405,0.002089865,0.00191022,0.005982072,0.006013247,0.039220713,0,0.017391743,-0.006625675,0.011605546,0.036528688,0.021245109,0.01252626,0.005449605,0.010050336,0.06648346,0.025655589,0.043454629,0.074879042,-0.001016777,-0.021918686,-0.003094381,-0.00793655,-0.007960241,0.001032525,-0.001014713,-0.003091193,-0.019744568,-0.004111003,-0.003498314,-0.012692688,0.000713295,0.000693863,0.000993126,-0.000560565,-0.000220201,0.001987519,0.001942835,-0.002237187,0.003933766,0.002929083,0.002518013,0.003194188,0.002365217,0.024454254,0.049741929,-0.008089383,-0.005507918,-0.003506725,-0.131445374,-0.071896805,0.162596028,0.043062725,0.051665788,0.074488852,0.025105921,0.063919518,0.037698477,-0.003542131,0.006730546,-0.001668497,-0.009844272,-0.012786655,-0.033963893,0,0.00505368,-0.007214712,0.016024318,-0.03,0,0.004153745,-0.000237345,-0.000855841,-0.001156974,-0.005,-0.0667,-0.0787,-0.0689,-0.004736269,-0.00073425,16.09,0.004830749,-0.035309417,8.69583,0.3618,0.0422,-0.16165,0.004700719,0.002840062,0.02277474,0.019342963,0.00661941,#N/A,,,,,
01/07/2018,6.17113E-05,-0.003166601,-0.005242476,0,0.006269613,0.004819286,-0.002812941,0.041672696,0.1,0.000738325,0,0.01217877,0,0.005683202,0.00625002,0.005376357,0.003853569,-0.006525309,0.001740644,0.004166673,0.005708864,0.003968259,0.005977304,0.037740328,0.016529302,-0.008146685,-0.024028066,-0.039220713,0.002171554,-0.016145659,0.009292788,-0.011845241,-0.009040745,-0.028544242,-0.010183387,-0.039165845,-0.031554781,0.004060919,-0.013011336,0.040491361,0.006947919,0.015857617,0.003091193,0.001014713,0.009245058,-0.000184355,0.01126484,0.008820447,0.011371245,0.001525548,0.001630168,0.001362629,0.000780469,-0.002755755,-0.002315776,0.002176773,-0.001783642,0.003141199,0.001786716,0.001328729,0.004144957,0.000713672,0.005262536,0.005384379,0.008815409,0.016050547,0.12038179,0.100888654,0.260110527,0.035407625,0.027685362,-0.00322734,0.022032715,0.02045061,0.006172859,-0.008743225,-0.003642335,-0.00852147,-0.009626073,0.003641313,-0.00899579,-0.002027058,0,0.002260056,-0.026084029,-0.009158089,0.01,0.01,-0.000740558,-1.85515E-05,-0.000544429,0.002344962,0.1075,-0.0121,-0.049,-0.0629,0.012077421,0.00224894,12.83,0.035387951,0.009443538,-24.93979,0.2375,0.0826,-0.24046,-0.00300857,0.001376657,-0.003817568,0.002296212,0.00188324,#N/A,,,,,
01/08/2018,0.000647738,-0.001175364,-0.006591982,0.1,-0.005012542,0.028437935,0.035965149,0.04489532,0,0.000614855,0.1,0.013249651,0.1,0.001535656,0.003110422,0,0.005752652,0.01944956,0,0.004149384,0.005676458,0.005923018,0.009489988,0,0.032260862,0.007131971,0.008716762,0.002995509,0.036212689,-0.009197817,0,0.001831502,0,0.116058005,-0.012358551,0.080810546,0.137015492,0.001012658,-0.010343299,-0.005970167,0.001976285,-0.001968505,0.003081667,0.002026343,0.00509945,0.035322753,0.006091389,0.00591502,0.017583207,0.00348671,0.003699041,0.002347656,0.00489834,0.004126848,-0.00029422,0.004019815,-0.000498522,0.007474427,0.006512373,0.00293205,0.003558556,0.00545641,-0.017109516,-0.042625721,0.01720199,0.018738689,-0.010435785,0.078609603,-0.053334317,0.220990698,-0.059327069,-0.010833652,-0.054740033,-0.008130126,-0.031252544,0.002192983,-0.009972145,-0.029159322,-0.009988489,-0.026235003,-0.022189862,-0.023516581,0.2386,0.004292547,0.055697067,0.02648131,-0.01,0,0.00324966,0.001333989,0.002703656,-0.000844814,0.059,0.0144,0.0252,0.0316,-0.035214069,-0.009089044,12.86,0.029814315,-0.044853208,-41.44094,-0.0495,-0.0826,-0.31616,0.004401217,0.002180983,0.024036482,-0.001530222,0.0018797,#N/A,,,,,
01/09/2018,0.00187915,0.002701276,0.009871748,0,0.007509422,0.023095715,-0.044451763,-0.102654154,0.1,0.002057014,0.1,0.024366133,0,0.002011977,0,0,0.00191022,-0.003215437,0.005203828,0.002068253,-0.003780723,-0.001970444,0.017554576,0.036367644,0,0.002028398,-0.01554939,-0.05956586,0.004175371,-0.001027221,0.00614756,-0.025012883,0.001008573,0.007339482,0.017463207,0.023408091,0.007187812,0.001011634,-0.018121621,0.015841915,-0.005940612,0,0.001025115,0.001011634,-0.006122468,-0.178322844,-0.006091389,-0.002140089,-0.004192853,0.000787907,0.000721724,0.000844104,0.002865552,-0.000391228,0.002500479,-0.000273578,-0.001367229,0.001145825,0.000807457,0.001659838,0.00272249,-6.25416E-05,0.017332476,0.022497611,-0.019111049,-0.045232875,-0.178081934,-0.162723827,-0.253112182,-0.257053846,0.088714724,-0.04314202,0.005102052,0.051701374,0.00790518,0.002188185,0.010784846,0.01395234,0.003400146,0.02323965,0.014031531,0.084090874,0.0114,0.00577596,-0.026417116,-0.014203377,-0.02,-0.04,0.005800564,0.005644448,0.00608934,0.001985232,-0.0043,0.1005,0.1032,0.1139,0.005287816,-0.018636504,12.12,0.004285093,0.016250882,37.97333,-0.2415,-0.1899,-0.37285,0.005057726,-0.002242694,0.020094929,-0.002299733,0.002812941,#N/A,,,,,
01/10/2018,0.001537658,0.000937866,0.003269045,-0.1,0.00621506,-0.013793322,-0.014306396,-0.072861348,0.1,0.000674516,0,0.026313103,0.1,-0.004508617,-0.00623055,-0.005376357,0.011385322,0.006420568,0.001728609,0.004123717,0.003780723,0.015655897,-0.004651171,0,0,-0.010183387,-0.027807154,-0.005305052,0.010362787,-0.007220248,-0.008205174,-0.01989644,-0.015236455,0.012715884,-0.008180005,-0.036653318,0.021258551,0,0.003842464,0.005876608,-0.004977611,0,0.003069056,-0.001011634,-0.00410257,0.106372857,-0.004081638,-0.004305887,-0.012051524,0.001276302,0.001330246,0.00107703,0.000102264,0.000813995,0.000556506,0.001046141,-0.001937962,0.000576898,0.002631171,0.00190088,0.00398543,0.004370748,-0.008922786,-0.022227587,0.038710017,0.037234814,0.030553217,-0.049163908,0.053488685,0.119748316,-0.111176193,0.082222254,0.030077455,0.022989518,0.001573564,0.006535971,0.005073757,-0.006419906,0.011986825,0.002488343,-0.003835243,0.026779083,0,0.000298247,0.005492124,0.027693183,0.05,0.09,0.014071825,0.011660304,0.01143591,0.004098279,0.0053,0.0185,0.0439,0.0606,-0.055710688,-0.070867704,21.23,-0.071929346,-0.070103019,41.25648,-0.14,-0.2051,-0.36907,0.004179199,0.000348631,0.028962249,-0.001536099,0.002805051,#N/A,,,,,
01/11/2018,0.001688697,0.003275623,0.01103549,0,-0.002481391,-0.037740328,0.008608375,-0.053744276,0,0.000765943,0.1,0.02307315,0,0.001825081,0,0,-0.009478744,0.001598721,0,0,0.001885015,-0.011718884,0,0,0,-0.001024066,0.001006543,-0.003196593,0.001030397,0.003100778,-0.010352059,-0.009615459,0,0,0.005120339,0.040501943,0,0.005042875,-0.007699749,0.020300359,0.01289061,0.012726555,0,0.00404041,0.013272272,-0.007761945,0.011184662,0.014460183,0.020349812,0.002123774,0.002807847,0.001858936,0.002887429,0.00263118,0.002758567,0.002673471,-0.000835609,0.000896879,0.001540766,0.002075857,0.00023008,0.000606374,-0.00339706,-0.003617619,0.005936565,-0.001991749,-0.023993769,0.135270826,0.00601259,0.14084894,0.000768279,-0.045185847,-0.082308647,-0.09115217,-0.014252023,-0.017525093,-0.004344049,0.006478614,0.001939865,-0.003435211,-0.008567181,-0.224340644,0,0.003270282,-0.021154042,-0.04692983,-0.04,-0.05,-0.003605756,-0.000715377,2.84343E-05,-0.000752981,0.0686,-0.1111,-0.0921,-0.0319,-0.020936166,-0.023365553,18.07,0.017701752,-0.012017824,-14.89096,0.1953,-0.268,-0.33515,-0.000149016,0.000619092,-0.040307616,0,0,#N/A,,,,,
01/12/2018,0.003582861,0.003963171,0.002578983,-0.1,-0.023885485,-0.014528101,-0.008608375,0.036148514,0.3,0.002752548,0.2,0.027562795,0.1,0.005264429,0,0.002691792,0.003802286,0.014274628,0,0.004106782,0.001881468,0.005876608,0.005810592,0.03509132,0.015748357,0.002047084,-0.016227537,0.008501645,0.006160184,0.012307848,0.008290203,-0.00581397,-0.001024066,0.019661044,0.014199022,0.021533448,0.023387814,0,-0.043442171,-0.004796172,0.004914015,-0.00487568,0.001020929,0.002014099,0.00505818,-0.020945889,0.002020203,-0.000264877,-0.004965361,0.001313979,0.000541812,0.002054028,-0.000373739,0.002351067,-5.74256E-05,0.003098281,-0.000830716,-0.002161627,0.000958138,0.000985013,0.002494835,-0.000137228,-0.029976605,-0.046342613,-0.011057922,-0.011290115,0.052164646,-0.048723809,0.168603921,-0.25797774,-0.027510385,-0.034364037,0.05477249,0.012371292,-0.014458083,0.016438726,-0.020209114,-0.001468731,-0.019929485,-0.028073229,-0.018778425,-0.121117427,0,0.00174983,-0.023890818,-0.011425861,-0.01,-0.02,-0.001304402,-3.56167E-05,0.008323448,0.008596001,0.0294,-0.1159,-0.1416,-0.1668,-0.039554934,-0.054411546,25.42,-0.09626522,-0.068470305,44.53744,0.0924,-0.3132,-0.26927,-0.003210812,0.001626989,-0.100116483,-0.000768935,0.001865672,#N/A,,,,,
01/01/2019,0.000213953,-0.002445986,-0.005164634,0,0.012642393,-0.024692613,0,0.02339288,0,0.000580126,0,0.01842001,0,0.005141889,0.00623055,0.005361943,0.003787883,-0.011084832,0.008598505,0.004089985,0.001877935,0.00195122,-0.015178342,-0.03509132,-0.064538521,0.010173028,0.002042902,0.012618464,0.011196046,0.012158204,0.024466052,-0.015671232,0.014242357,-0.026907453,0.011016636,0.123613956,-0.042857455,0,-0.023482447,-0.047252885,-0.000980873,-0.020741484,0.003056548,0.001005531,-0.002020203,0.059732328,-0.002020203,-0.001326187,-0.013755708,-0.000701275,-0.000371238,0.001785069,-0.00270192,0.000707525,0.003055498,0.001846998,-0.001599227,0.0001879,-0.001182506,0.000897868,-0.001870285,0.001339193,0.009206479,0.048778338,0.060514,0.107113701,0.054626975,0.001392435,-0.063679467,0.037861436,0.033805064,0.096898069,-0.01020417,0.059659836,0.003231021,-0.009830773,0.013639322,0.008663638,0.015161264,-0.011478505,0.018778425,0.035066823,0,0.003890719,0.036764555,0.014488745,0.04,-0.01,-0.003299351,-0.002936521,-0.011460602,-0.002165251,0.0143,0.0401,0.0096,-0.01,0.040151101,0.066833531,16.57,0.075742152,0.070377489,-28.03034,-0.3538,-0.29317,-0.17564,-0.002499479,0.002907153,-0.037514678,-0.002310359,0.005576223,#N/A,,,,,
01/02/2019,-0.000733743,0.001281977,-0.01106422,-0.1,-0.031910812,-0.105360516,-0.002886005,-0.011628038,0,-0.002047209,-0.1,0.020012325,0,0,0,0.002670229,0.003773589,0.011084832,0.001710864,0.002038737,-0.001877935,0.003891055,-0.00471699,-0.036367644,0,0.006054509,0.014184635,0.01863408,-0.019418086,0.013006687,0.011016636,-0.005940612,0.012048339,-0.010050336,0.010896591,0.048631949,-0.009878841,0.002010051,0,-0.002018164,0.002939738,0.000997506,0.005073578,0.003010539,0.003028776,-0.000890633,0.002020203,0.008013691,0.010866823,0.001930852,0.002231079,0.001894239,0.002891873,0.002819254,0.000334001,0.001169946,-0.001322739,0.001802742,0.002884452,0.002588637,0.002039308,0.000816348,-0.002040545,0.00680206,0.006168407,0.020597721,-0.092571907,-0.049927174,-0.077510751,0.013758816,0.032535402,-0.013596527,-0.033901552,-0.123106058,-0.032789823,-0.005503591,0.012706798,0.00221239,0.01537073,0.02272311,0.008951368,0.073810717,0,-1.36412E-05,-0.023841508,-0.012821779,0,-0.02,-0.002994211,-0.001459437,-0.008659058,0.003108176,-0.0425,-0.0564,-0.0831,-0.0629,0.016382637,0.024786697,14.78,0.029295553,0.033721584,-17.5255,-0.6159,-0.13289,-0.07615,0.001330685,0.002047855,0.031917801,-0.002315709,-0.001855288,#N/A,,,,,
01/03/2019,0.001497487,0.001280335,-0.027871744,0,0.010322672,-0.011173301,0.002886005,-0.017699577,0,0.001100514,0,0.0187705,0.1,0.00113906,0,-0.002670229,0.003759403,0,0,0.002034589,0.00375235,0.001939865,-0.008308653,0,-0.068992871,0.009013581,0.003013563,0.025317808,0.00103146,0.030349858,0.00099552,0.000992556,0.010918223,-0.019472103,0.032948717,0.010493276,-0.023745408,0,0.009254565,0.013045845,0.006825965,0.008933062,0.006054509,-0.00401607,0.007031671,0.019527415,0.007038742,0.003637401,0.005327699,0.001044002,0.000942182,0.001045601,0.000869493,-0.00261074,0.004336544,0.002309043,-0.000167593,0.000232448,-0.000118707,0.001124329,0.00076318,0.000499482,0.02447598,0.037511601,0.023971525,0.033488796,-0.097276507,-0.039786451,-0.099135089,-0.135485386,0.003850412,0.023359169,0.140799347,-0.072429838,0.107358518,0.018589928,0.014167328,0.023280258,0.015567209,0.017765241,0.011305597,0.033486381,0,0.003254959,-0.012300824,-0.035200289,-0.02,0,0.000342666,0.00476987,0.001539133,0.001408379,-0.0341,-0.0284,-0.049,-0.0698,0.022746359,-0.003336934,13.71,0.017765511,0.013418866,-0.76737,-0.6328,-0.01028,-0.01045,0.001493148,0.002105802,0.032738637,0.010761057,0,#N/A,,,,,
01/04/2019,9.161E-05,0.007416884,-0.012868447,0,-0.016828876,0.049325067,-0.020379162,0.029327615,-0.1,-0.000978175,-0.1,0.018795261,0.1,-0.001614052,-0.003110422,0,0,0.024884643,0.003412973,0.004056801,0.018553408,0.001936109,-0.005977304,0,0.017699577,-0.023198216,-0.040947379,-0.033556784,0.016360283,-0.047392877,-0.0221337,-0.019029117,-0.034139862,-0.05583741,-0.051845351,0.042907501,-0.059989426,-0.00100452,0.028256168,0.003980105,-0.00487093,0.002960042,0.001005531,-0.003022672,0.002000001,-0.082559085,0.002002003,5.16051E-05,-0.008167812,0.003402929,0.00387806,0.001238904,-0.000188472,-0.002158815,0.000758257,0.004122538,-0.000966446,0.012821984,0.007339674,0.001654985,0.018316766,0.002307263,-0.060222805,-0.139009082,-0.097891243,-0.144418705,-0.287231114,-0.056621357,-0.57198708,-0.031794586,-0.11228916,-0.084816704,-0.1198012,0.240826655,-0.074568695,-0.010893354,-0.006050413,-0.009017811,-0.004299972,-0.005921577,-0.009847032,0.07420874,0,0.001983184,0.02752139,0.053646216,-0.03,-0.04,-0.001304235,-0.000401246,0.001970416,0.00634657,-0.017,-0.0052,0.0006,0.0259,0.022296984,0.036329573,13.12,0.038560397,0.022466125,-15.17989,-0.6233,0.15974,0.01946,0.003479433,0.000801274,0.025557297,0.001527884,0.001855288,#N/A,,,,,
01/05/2019,0.001891398,0.004952501,0.006116227,0.1,0.034641052,0.036749542,0.005865119,-0.02339288,0.1,0.00192487,0.2,0.01608121,0,0.000190024,0,-0.002677378,0.003745323,-0.006163348,0,0.00404041,-0.003683245,0.005785937,-0.015710293,-0.037740328,-0.035718083,0.012170536,0.040947379,0.048445396,0.017094433,-0.00405269,0,-0.007103023,0.009151055,0.006906786,-0.021309787,0.044016885,0.003917733,0.002008033,0.00099453,0.017716999,-0.012776587,0,0.003010539,0.00201613,-0.010040245,0.015830013,-0.009040745,-0.00483884,-0.008571069,0.001953563,0.001802678,0.001260734,0.003873196,0.001457618,-2.31465E-05,0.000777135,-0.000336126,-0.002109935,0.00380733,0.002070621,0.001187445,0.004752039,0.021993713,0.017270696,-0.013264113,-0.029585476,0.242963859,0.19874083,0.347818413,0.242053206,0.042185989,-0.003269259,-0.028987537,-0.13405868,-0.027802281,-0.023269748,-0.008051708,-0.009273459,-0.010744406,-0.029792828,-0.015071584,0.001184137,0,0.001884452,-0.013748605,-0.001483419,-0.01,-0.01,0.003501777,-0.003624298,0.002678501,-0.00115744,-0.0211,-0.0555,-0.0606,-0.0975,-0.036068115,-0.044059079,18.709999,-0.068040894,-0.063275405,-17.89764,-0.57597,0.2387,0.02366,0.003608224,-0.000393588,0.022269989,-0.005357839,0.000926355,#N/A,,,,,
01/06/2019,-0.001036775,-0.01143926,-0.035865913,-0.1,-0.008866429,-0.074901308,-0.044850566,0.011764842,0,-0.000549585,-0.1,0.026625066,0.1,-0.002663624,-0.003120127,-0.002684565,0.005591813,0.001544402,0.001702128,0.006030169,0.003683245,0.005752652,-0.003660773,-0.039220713,-0.018349139,0.00301963,0.01295484,-0.024938948,-0.013045845,0.008089023,0.005073578,0.010131799,0.007060039,-0.077669256,0.019299736,-0.094258102,-0.091018328,0.004004009,0.012839683,-0.025693113,0.004933409,-0.004938282,0.004997512,0.006024115,0.014028286,-0.00311076,0.014028286,0.014849256,0.022197301,0.000590802,0.000488467,0.001257794,-0.000999759,-0.001000921,0.002856065,0.002062408,-0.000119544,-0.000443146,0.001391243,0.001150295,0.001252643,0.001042084,0.039407009,0.059251395,-0.009542329,-0.020486077,-0.307201854,-0.128764102,-0.476029072,-0.231826674,0.034819098,-0.003937271,-0.021622464,0.053400777,-0.030305349,-0.010140932,-0.020664863,-0.025435033,-0.022375845,-0.029937627,-0.012696095,-0.10482249,0,0.002565636,0.018624399,0.02093001,-0.02,-0.01,0.001895697,0.004009398,0.002304029,0.000147737,-0.0207,-0.1905,-0.211,-0.1685,0.033335735,0.025594325,15.08,0.066658301,0.019685028,9.23375,-0.34558,0.0841,0.00303,-0.001712599,0.001863162,-0.043734537,-0.006158603,0.002773927,#N/A,,,,,
01/07/2019,-0.002566062,-0.00840243,-0.018427169,0.1,0.027605266,-0.039665256,0.018182319,-0.072759354,-0.2,-0.00244626,-0.2,0.0146271,0,-0.000571701,0.003120127,0.002684565,0.005560719,0.012270093,0.001699236,0.002002003,0.005499556,0.005719749,-0.007361996,-0.040821995,0,0.004012041,-0.004962789,0,0.002018164,0.013006687,0,-0.007081466,0.006012042,0.030352932,0.016958012,0.053236725,0.034722057,0.002992521,-0.020823757,0.002000001,0,-0.001982161,0.001992033,0.002998503,0.006941029,0.000566909,0.007928684,0.009129151,-0.002863146,0.00226645,0.001336431,0.00172849,0.002180111,9.71734E-05,-0.000139567,0.002104286,-0.000278642,-0.005834159,0.000390942,0.000391569,0.000250821,0.000769958,0.043613655,0.076354257,0.011859634,0.015977888,0.594972325,0.018107899,1.042840261,0.247268788,0.006585081,0.032855571,-0.00273598,0.165514438,-0.013769581,0.056151238,-0.014810001,-0.03055651,-0.009578017,-0.01509431,-0.016701518,-0.004703784,0,0.000364696,0.001766437,0.017000187,-0.04,-0.03,0.005219902,0.000978232,0.002406329,0.005509079,-0.0118,-0.0817,-0.0886,-0.1324,0.01883849,0.010447716,16.120001,0.013042725,-0.02442962,24.19648,-0.39044,0.0427,-0.0187,0.002455435,0.000412317,0.024070861,0.00154321,0.002766253,#N/A,,,,,
01/08/2019,0.001833573,0.000820008,0.015614228,-0.1,0.011077036,0.039665256,-0.078042707,-0.038466281,0.1,0.002079702,0.2,0.017601356,0.1,0.003235325,0,0,-0.001850139,-0.00458366,0.005080451,0.001998003,-0.003663008,0,0.009804,0.080042708,-0.018692133,-0.006024115,-0.005988042,0.005037794,-0.006066753,-0.022111454,0.00806456,0.00405269,-0.008024115,-0.002063984,-0.030122759,-0.02115948,-0.008307421,0,-0.001002506,-0.006012042,-0.013875346,-0.00896867,0,0.002989539,-0.00197824,0.019762353,-0.001976285,-0.004480414,-0.002763047,0.000681415,0.001829195,0.000648973,0.000492272,-0.00224738,0.002466994,0.002403395,0.000386337,0.007848736,0.005745241,0.001628729,0.004864279,0.001274399,-0.029944372,-0.055447809,0.012937776,0.021719239,-0.078011712,-0.085671433,-0.135552196,-0.102086778,0.023041152,0.054298255,0.00273598,0.01011813,-0.021016535,-0.016190316,-0.015280108,-0.012749226,-0.017511676,-0.044197563,-0.025504956,-0.079372684,0,0.009007536,0.003984222,-0.018394981,-0.04,-0.02,0.008547655,0.004770252,0.005716475,0.006326715,-0.0064,-0.1789,-0.2528,-0.2748,-0.044772817,-0.013973586,18.98,-0.018257282,-0.038789639,47.30551,-0.36105,-0.19475,-0.03377,-0.000121482,0.004977756,0.002646068,0.001540832,0.002758622,#N/A,,,,,
01/09/2019,0.001464442,0.002806363,0.002110447,0,-0.043784354,0.059316577,0,0.032157112,0.2,0.000549786,0,0.016958948,0,0.00294076,0.003110422,0,0.011049836,0.009146405,0.001687764,0,0.001833181,0.001899336,-0.012270093,-0.039220713,-0.019048195,0.014992785,0.009960242,0.012980711,0.033901552,0.014127379,0.011976191,0.005042875,0.011016636,0.042473523,0.013164747,-0.02474353,0.050823945,0.00199005,0.019861626,0.021869659,-0.014070584,0.003996009,0.001988072,0.001988072,-0.003968259,-0.055475254,-0.00297177,-0.002103831,-0.003615818,0.000810414,0.000680561,0.000796789,0.001722574,-0.0014764,0.001719632,0.000743718,0.000356412,-0.007350723,-0.001167977,0.000799309,-0.001871831,0.003075008,-0.001760489,0.009657699,0.000788708,0.006598168,0.054127577,0.01250848,0.117095296,0.054431044,-0.022284118,-0.055507869,-0.024897552,-0.155829941,-0.005323881,-0.026462404,0.022811795,0.014155825,0.026911503,0.027824991,0.01623929,0.062133658,0,0.001560216,0.002575898,-0.000435334,-0.1,-0.04,0.002884073,-0.000242893,-0.005096806,0.006378262,0.0058,0.052,0.0205,-0.0367,0.027131602,0.027619121,16.24,0.01703525,0.035295877,-31.90189,-0.48953,-0.04444,-0.007,-0.000406429,-0.001284012,0.002328251,0.002306806,-0.005524876,#N/A,,,,,
01/10/2019,0.00304405,-0.002338089,0.02498395,0,0.027744529,0.090060824,-0.049927174,0.012578782,0.1,0.003292385,0.2,0.023385064,0.1,-0.001516732,-0.00623055,-0.005376357,-0.007352974,-0.013751172,0.003367007,0,0.001829827,-0.001899336,-0.008679534,0.076961041,0,0.008888947,0.018655426,0.031252544,0,0.009970172,0.01281437,0.024839827,0.011881328,-0.076090133,0.003013563,0.116157963,-0.09451763,-0.00199005,-0.004928546,-0.006906786,-0.012220111,-0.009013581,-0.001988072,-0.002983592,-0.002986563,-0.027130332,-0.004972661,-0.00423126,-0.009772554,-0.000630582,-0.001535272,0.000577028,-0.006092075,-0.000495445,0.001421091,0.001568532,0.000422657,0.001549489,-0.000975345,-4.69907E-05,0.001381929,-0.000412237,0.016945677,0.03955438,0.024531154,0.037260103,-0.015050223,0.125132027,-0.019667158,0.262364264,-0.00810473,0.064327485,-0.016949558,0.118218671,-0.017953804,0.043722811,0.020766611,0.019367548,0.019150742,0.029708923,0.023440136,-0.050829243,0,0.002571267,0.009745025,-0.007671882,-0.08,-0.08,-0.000839006,-0.003613717,-0.004903999,0.00154839,0.0133,0.0027,0.0392,0.0581,-0.016953437,0.004244481,13.22,0.020225842,0.034399859,5.42533,0.13981,0.10239,0.07433,-0.002560476,0.00129317,-0.034824966,-0.001537279,-0.001848429,#N/A,,,,,
